Produto;Quantidade;Unitario;Total;Venda Ano;Loja;Cidade
 Aneethun Kit Shampoo, Creme, Máscara E Spray Multibenefícios ;4;245.0;980.0;98.0;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 Blond System Silver Shampoo 300ml Aneethun ;3;52.0;156.0;13.0;https://perfil.mercadolivre.com.br/BELEZA_CRIATIVA;Belo Horizonte, Minas Gerais.
 Kit Matizador + Linha A - Sh 300ml + Cr 250ml + Masc 500g ;0;162.99;0.0;0.0;https://perfil.mercadolivre.com.br/F.W+COSM%C3%89TICOS;Bauru, São Paulo.
 Kit Age System Plástica Capilar Aneethun Litro Completo ;0;419.0;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Linha A Spray Multibenefícios 150ml ;4;46.9;187.6;23.45;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Kit Aneethun Age System Shampoo Mascara Litro E Elixir 500ml ;0;320.0;0.0;0.0;https://perfil.mercadolivre.com.br/STUDIOBELEZAWEB;Assis, São Paulo.
 Aneethun Recondicionador Kera System 1000ml ;1;156.45;156.45;52.15;https://perfil.mercadolivre.com.br/EMPORIO_CABELEIREIRO;São Paulo, São Paulo.
 Kit Force Sh 300ml + Másc + Finalizador + 3 Dose Aneethun ;0;254.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELEZA_CRIATIVA;Belo Horizonte, Minas Gerais.
 Aneethun Kit Antiqueda+brinde+frete Grátis ;2;237.9;475.8;158.6;https://perfil.mercadolivre.com.br/VIVIANESILVAMELLO;São Paulo, São Paulo.
 Mascara Creme Silicone Shampoo Aneethun Linha A Hidratação ;2;164.9;329.8;29.98;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Aneethun Queen Shampoo 230 Ml ;1;70.88;70.88;17.72;https://perfil.mercadolivre.com.br/DOCE+BELEZA+OFICIAL?brandId=137;São Paulo, São Paulo.
 Age - Elixir Remineralizante 500ml ;0;81.25;0.0;0.0;https://perfil.mercadolivre.com.br/F.W+COSM%C3%89TICOS;Bauru, São Paulo.
 Kit Age System Plastica Capilar Cliente ;0;156.0;0.0;0.0;https://perfil.mercadolivre.com.br/OLIST?brandId=866;São Paulo, São Paulo.
 Kit Aneethunlinha A - Cremedesilicone/máscara/spraymulti ;0;157.99;0.0;0.0;https://perfil.mercadolivre.com.br/F.W+COSM%C3%89TICOS;Bauru, São Paulo.
 Kit Aneethun Blond System Matização Intensa 3 Produtos ;10;168.9;1689.0;281.5;https://perfil.mercadolivre.com.br/COSMETICOSBEST;Santa Luzia, Minas Gerais.
 Kit Mascara Creme Silicone Shampoo Aneethun Linha A ;0;164.9;0.0;0.0;https://perfil.mercadolivre.com.br/STUDIOBELEZAWEB;Assis, São Paulo.
 Aneethun Detox System Kit 2 Produtos Barato ;0;109.2;0.0;0.0;https://perfil.mercadolivre.com.br/ELISANGELAAPARECIDALOPESZIME;Assis, São Paulo.
 Aneethun Linha A Spray Multibeneficios 150ml ;9;60.0;540.0;54.0;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 Shampoo+máscara Aneethun Liss Alinhamento Capilar 3 Produt ;0;279.89;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Aneethun Creme Silicone Com Tutano E Queratina 250ml ;26;58.0;1508.0;150.8;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 Kit Bothânico Hair Tutano, Karitê E Queratina ;1;105.0;105.0;15.0;https://perfil.mercadolivre.com.br/CASADOSCOSM%C3%89TICOS;Santa Rosa de Viterbo, São Paulo.
 Aneethun Liss System ( 3 Produtos) ;0;172.45;0.0;0.0;https://perfil.mercadolivre.com.br/BB+COSMETICOS;São Paulo, São Paulo.
 Aneethun Detox Loção Ice Scalp - 150ml Cabelos Oleosos E Mis ;2;62.0;124.0;31.0;https://perfil.mercadolivre.com.br/BELEZACOSM%C3%89TICOS;São Paulo, São Paulo.
 Kit Aneethun Kinoa Lizz - Shampoo, Máscara E Finalizador ;0;149.99;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Kit Detox System 4 Un ;0;290.99;0.0;0.0;https://perfil.mercadolivre.com.br/COMPRECOSMTICOS;Londrina, Paraná.
 Kit Shampoo+mascara Prof Aneethun Kinoa 1lt ;1;275.0;275.0;39.29;https://perfil.mercadolivre.com.br/TBARROSF;São Paulo, São Paulo.
 Aneethun Linha A Hidratação Kit Home Care ;0;164.9;0.0;0.0;https://perfil.mercadolivre.com.br/STUDIOBELEZAWEB;Assis, São Paulo.
 Aneethun Queen Reconstrução Capilar Kit 5 Produtos ;0;572.3;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Shampoo 1 Litro Linha A Queratina E Silicone ;2;125.0;250.0;22.73;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Aneethun Kinoa Kit Shampoo 300ml, Máscara 250g E Gel 500ml ;2;235.0;470.0;47.0;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 Kit Aneethun Kinoa Kinoa Sh1l Gel 500ml Másc1kg E Finalizado ;1;429.0;429.0;107.25;https://perfil.mercadolivre.com.br/BELEZACOSM%C3%89TICOS;São Paulo, São Paulo.
 Kit Repositor + Booster Aminiplex - Aneethun ;0;238.0;0.0;0.0;https://perfil.mercadolivre.com.br/TBARROSF;São Paulo, São Paulo.
 Aneethun Linha A Kit 2 Shampoo 300ml E 2 Mascara 500g ;0;229.9;0.0;0.0;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Aneethun Linha A Máscara Tutano Silicone E Queratina 1kg ;2;139.0;278.0;278.0;https://perfil.mercadolivre.com.br/ISFERCOSMETICOS;Campinas, São Paulo.
 Kit Tratamento Intensivo Cabelos Cacheados Aneethun ;0;350.0;0.0;0.0;https://perfil.mercadolivre.com.br/ISFERCOSMETICOS;Campinas, São Paulo.
 Aneethun Queen Oil Treatment Óleo Tratamento 72ml ;10;125.0;1250.0;1250.0;https://perfil.mercadolivre.com.br/ISFERCOSMETICOS;Campinas, São Paulo.
 A Linha De Tratamento Kinoa Aneethun ;0;149.9;0.0;0.0;https://perfil.mercadolivre.com.br/HARE964344;Nova Serrana, Minas Gerais.
 Kit Aneethun Linha A Shampoo 1l Mascara 1k Spray Multifuções ;0;296.2;0.0;0.0;https://perfil.mercadolivre.com.br/ELISANGELAAPARECIDALOPESZIME;Assis, São Paulo.
 Aneethun Mascara Hidrat. Kinoa Lizz 1kg Phase 4 Pós Quím ;2;133.65;267.3;267.3;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Cachos Therapy Aneethun Profissional Kit Completo 5 Produto ;0;309.98;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Shampoo Antioxidante Revive 1 Litro N1 Brilho E Pr ;2;123.0;246.0;246.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Liss Alinhamento Capilar Redução Frizz 3 Produto ;0;159.9;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit Aneethun Linha A - Creme De Silicone + Mascara + Sérum ;0;179.99;0.0;0.0;https://perfil.mercadolivre.com.br/F.W+COSM%C3%89TICOS;Bauru, São Paulo.
 Aneethun Combo 2 Creme De Silicone Linha A 250g Frete Grati ;2;120.0;240.0;240.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aminoplex Revive Aneethun (3 Produtos) ;0;399.9;0.0;0.0;https://perfil.mercadolivre.com.br/OLIST?brandId=866;São Paulo, São Paulo.
 Kit Aminoplex + Shampoo + Silicone Linha A ;0;534.0;0.0;0.0;https://perfil.mercadolivre.com.br/TBARROSF;São Paulo, São Paulo.
 Aneethun Mascara Protetora Revive N3 1 Litro Cabelos Colori ;2;121.05;242.1;242.1;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Queen - Shampoo 990 Ml + Oil Treatment 72 Ml ;0;230.9;0.0;0.0;https://perfil.mercadolivre.com.br/F.W+COSM%C3%89TICOS;Bauru, São Paulo.
 Aneethun Queen Oil Tratament - Óleo De Tratamento 72 Ml ;2;126.0;252.0;63.0;https://perfil.mercadolivre.com.br/COMPRECOSMTICOS;Londrina, Paraná.
 Linha A - Kit: Shampoo 300ml + Máscara 500g + Spray 150ml ;0;159.9;0.0;0.0;https://perfil.mercadolivre.com.br/F.W+COSM%C3%89TICOS;Bauru, São Paulo.
 Aneethun Age System - Shampoo + Máscara E Finalizador ;0;155.43;0.0;0.0;https://perfil.mercadolivre.com.br/BB+COSMETICOS;São Paulo, São Paulo.
 Aneethun Kinoa Lizz Gel Nutritivo Phase 2 - 500ml ;1;115.47;115.47;19.25;https://perfil.mercadolivre.com.br/DOISCENTRALVENDAS;Olímpia, São Paulo.
 Aneethun Age Shampoo 300 Ml ;2;57.94;115.88;28.97;https://perfil.mercadolivre.com.br/DOCE+BELEZA+OFICIAL?brandId=137;São Paulo, São Paulo.
 Aneethun Queen Geleia Real Recontrutor Capilar N2 480ml Que ;2;120.0;240.0;240.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Linha A Hidratação Kit Profissional Litro Promoção ;0;357.9;0.0;0.0;https://perfil.mercadolivre.com.br/STUDIOBELEZAWEB;Assis, São Paulo.
 Shampoo+máscara Alinhamento Capilar Aneethun Liss 3 Produt ;0;299.99;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Linha A - Creme Silicone Com Tutano E Queratina 1l ;2;114.99;229.98;76.66;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Aneethun Kit Revive System 2 Produtos Shampoo E Mascara ;0;128.8;0.0;0.0;https://perfil.mercadolivre.com.br/ELISANGELAAPARECIDALOPESZIME;Assis, São Paulo.
 Kit Aneethun Blond Shampoo 300ml E Masc. 250gr Desamarelador ;2;99.3;198.6;24.82;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Aneethun Queen Kit Completo Restauração Capilar Promoção ;0;572.0;0.0;0.0;https://perfil.mercadolivre.com.br/ELISANGELAAPARECIDALOPESZIME;Assis, São Paulo.
 Aneethun Máscara Capilar Hidratação Intensiva 1kg Promoção ;0;133.0;0.0;0.0;https://perfil.mercadolivre.com.br/ELISANGELAAPARECIDALOPESZIME;Assis, São Paulo.
 Aneethun Liss System Shampoo Disciplinante 1 Litro ;2;119.9;239.8;29.98;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Máscara Capilar Silicone E Queratina Aneethun Linha A - 500g ;0;78.0;0.0;0.0;https://perfil.mercadolivre.com.br/BB+COSMETICOS;São Paulo, São Paulo.
 Aneethun Revive System Shampoo Antioxidante 1 Litr ;3;114.9;344.7;43.09;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Kit Aneethun Cachos Therapy - 03 Produtos ;0;221.45;0.0;0.0;https://perfil.mercadolivre.com.br/COSMETICOSHAIRNET;Belo Horizonte, Minas Gerais.
 Kit Aneethun Liss Shampoo E Mascara Litro Promoção ;0;276.4;0.0;0.0;https://perfil.mercadolivre.com.br/ELISANGELAAPARECIDALOPESZIME;Assis, São Paulo.
 Kit Aneethun Kinoa System Regeneração Nutritiva - 4 Produtos ;1;270.0;270.0;27.0;https://perfil.mercadolivre.com.br/SANREMOMAGAZINE;Catanduva, São Paulo.
 Aneethun Kit Force Sh 300ml + Másc + Finalizador + 3 Dose ;0;254.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+RADIANTE;Contagem, Minas Gerais.
 Kit Aneethun Linha A - 4 Produtos ;0;244.89;0.0;0.0;https://perfil.mercadolivre.com.br/COSM%C3%89TICOS+BRASIL;Belo Horizonte, Minas Gerais.
 Aneethun Bb Queen Tratamento 140ml Bbcream ;2;111.19;222.38;222.38;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Linha A Kit ;0;185.0;0.0;0.0;https://perfil.mercadolivre.com.br/TAT_ROCHASILVA;Santo André, São Paulo.
 Agimax Red Kera-x Shampoo Passo 1+bálsamo Finish Passo 3 ;2;79.99;159.98;14.54;https://perfil.mercadolivre.com.br/SALON+COSM%C3%89TICOS;São Paulo, São Paulo.
 Aneethun Blond System Kit Duo ;1;111.34;111.34;27.84;https://perfil.mercadolivre.com.br/DOCE+BELEZA+OFICIAL?brandId=137;São Paulo, São Paulo.
 Kit Aneethun Liss System - Shampoo, Mascara E Spray Thermal ;0;181.0;0.0;0.0;https://perfil.mercadolivre.com.br/ISFERCOSMETICOS;Campinas, São Paulo.
 Aneethun Queen Oil Treatment 72ml Oleo Reparador ;2;93.0;186.0;186.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kits Antiquebra E Pronaxil Therapy Aneethun Antiqueda ;0;401.52;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit Linha A Shampoo 1l + Máscara 1kg Aneethun ;2;249.0;498.0;83.0;https://perfil.mercadolivre.com.br/BELA+RADIANTE;Contagem, Minas Gerais.
 Kit Reconstrução-hábito Cosméticos-amansa Cabelo-cauteriza ;0;390.0;0.0;0.0;https://perfil.mercadolivre.com.br/BITTES+COSMETICOS;São Paulo, São Paulo.
 Aneethun Cachos Therapy Up Curly Definidor De Cachos ¿ 250g ;0;60.1;0.0;0.0;https://perfil.mercadolivre.com.br/BB+COSMETICOS;São Paulo, São Paulo.
 Pomada Aneethum Pasta Sculp (combo Com 2) ;7;128.0;896.0;89.6;https://perfil.mercadolivre.com.br/FIGUEIREDO+DISTRIBUIDORA;Catanduva, São Paulo.
 Kit Aneethun Liss Alinhamento Capilar 3 Produtos ;0;381.87;0.0;0.0;https://perfil.mercadolivre.com.br/COMPRECOSMTICOS;Londrina, Paraná.
 Aneethun Blond Shampoo 300ml E Masc. 250gr Desamarelador ;1;115.5;115.5;10.5;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Aneethun Detox System Shampoo E Bálsamo Kit 2 Produtos ;0;108.0;0.0;0.0;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Kit Shampoo + Mascara Age System Plástica Capilar Aneethun ;0;102.89;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Reestruturador Capilar Linha Kera System Aneethun 500 Ml ;2;93.0;186.0;62.0;https://perfil.mercadolivre.com.br/CIABELEZA+DISBEL;Presidente Prudente, São Paulo.
 Kit Aneethun Age System Shampoo / Mascara Litro E Elixir 500 ;0;313.0;0.0;0.0;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Kit Aneethun Anti Quebra Therapy Recuperação Intensa (dan ;2;168.9;337.8;112.6;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Aneethun Recondicionador Instantaneo Kera System 1 Litro ;6;134.9;809.4;809.4;https://perfil.mercadolivre.com.br/THEBESTHAIRPROFESSIONAL;Atibaia, São Paulo.
 Aneethun Queen Reconstrução Capilar Kit 3 Produtos ;0;371.9;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Leave-in Aneethun Linha A ( Creme De Silicone) ;3;58.9;176.7;29.45;https://perfil.mercadolivre.com.br/STUDIOB_STORE;Valinhos, São Paulo.
 Creme De Silicone /macara E Shampoo Kit Home Care Aneethun ;0;169.0;0.0;0.0;https://perfil.mercadolivre.com.br/STUDIOBELEZAWEB;Assis, São Paulo.
 Aneethun Blond Revive Oxidante 20 Volumes 900 Ml ;0;76.55;0.0;0.0;https://perfil.mercadolivre.com.br/DOCE+BELEZA+OFICIAL?brandId=137;São Paulo, São Paulo.
 Kit Shampoo Condicionador Creme Máscara Cabelos Secos ;2;84.9;169.8;84.9;https://perfil.mercadolivre.com.br/CRESCENEW+COSMETICOS;Belo Horizonte, Minas Gerais.
 Kit Kera System Aneethun 4 Itens ;1;244.0;244.0;122.0;https://perfil.mercadolivre.com.br/OLIST?brandId=866;São Paulo, São Paulo.
 Aneethun Kera Máscara Condicionante 1 Litro ;9;166.21;1495.89;373.97;https://perfil.mercadolivre.com.br/DOCE+BELEZA+OFICIAL?brandId=137;São Paulo, São Paulo.
 Kit Aneethun Liss Antifrizz Sh.300ml Másc. 250gr E Leave In ;0;159.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELEZACOSM%C3%89TICOS;São Paulo, São Paulo.
 Kit Aneethun Blond System Matizante Shampoo E Máscara+nota ;0;158.0;0.0;0.0;https://perfil.mercadolivre.com.br/VIVIANESILVAMELLO;São Paulo, São Paulo.
 Aneethun Reestruturador Kera System Instantâneo N2 500ml ;2;81.0;162.0;162.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Anti Quebra Kit Shampoo, Máscara E Spray Selante ;0;184.0;0.0;0.0;https://perfil.mercadolivre.com.br/STUDIOBELEZAWEB;Assis, São Paulo.
 Máscara + Bb Queen - Reconstrução - Queen Aneethun ;1;197.5;197.5;28.21;https://perfil.mercadolivre.com.br/TBARROSF;São Paulo, São Paulo.
 Aneethun Linha A - Kit Hidratação Imediata (3 Produtos) ;0;369.9;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit Shampoo + Máscara Age System 1l Aneethun (profissional ;0;245.89;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Aneethun Linha A Shampoo 1l + Máscara 1kg Frete Grátis ;3;325.0;975.0;97.5;https://perfil.mercadolivre.com.br/SANREMOMAGAZINE;Catanduva, São Paulo.
 Kit Shampoo Linha A 300ml + Máscara Queratina 500g Aneethun ;0;104.9;0.0;0.0;https://perfil.mercadolivre.com.br/BELEZA_CRIATIVA;Belo Horizonte, Minas Gerais.
 Aneethun Kit Cronograma Capilar Antiquebra 120ml Imediato ;0;185.9;0.0;0.0;https://perfil.mercadolivre.com.br/VIVIANESILVAMELLO;São Paulo, São Paulo.
 Kit Com 3 - Aneethun Linha A Shampoo + Creme + Máscara ;1;450.0;450.0;45.0;https://perfil.mercadolivre.com.br/SANREMOMAGAZINE;Catanduva, São Paulo.
 Aneethun Kera System Shampoo Reconstrutor E Recondicionador ;0;337.0;0.0;0.0;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Aneethun Liss Shampoo Disciplinante Antifrizz 1litro ;2;139.0;278.0;139.0;https://perfil.mercadolivre.com.br/OLIST?brandId=866;São Paulo, São Paulo.
 Bbqueen + Mascara E Geleia Queen Aneethun Linha Litro ;0;398.5;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit Detox System Aneethun - 3 Produtos ;0;178.29;0.0;0.0;https://perfil.mercadolivre.com.br/COSM%C3%89TICOS+BRASIL;Belo Horizonte, Minas Gerais.
 Aneethun Cachos Therapy Máscara Condicionante - 450g ;3;77.9;233.7;29.21;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Kit Aneethun Geleia Real + Shampoo Queen + Mascara 990ml ;0;399.0;0.0;0.0;https://perfil.mercadolivre.com.br/BELEZA_CRIATIVA;Belo Horizonte, Minas Gerais.
 Aneethun Anti Queda Antiqueda Shampoo Estimulante 230ml ;2;67.4;134.8;12.25;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Kit Geleia Real + Shampoo Queen + Mascara 990ml Aneethun ;1;372.0;372.0;31.0;https://perfil.mercadolivre.com.br/BELEZA_CRIATIVA;Belo Horizonte, Minas Gerais.
 Aneethun Linha A Kit Shampoo 1l, Creme 1l E Máscara 1kg ;5;450.0;2250.0;225.0;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 Kit Linha A - Shampoo 1l + Másc 500g + Spray - Aneethun ;1;235.5;235.5;33.64;https://perfil.mercadolivre.com.br/TBARROSF;São Paulo, São Paulo.
 Aneethun Linha A Kit Shampoo, Máscara E Spray ;2;258.0;516.0;51.6;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 1 Shampoo+ 2 Máscaras Aneethun Home Care ;3;165.0;495.0;82.5;https://perfil.mercadolivre.com.br/WEB+COSMETICO;Bauru, São Paulo.
 Aneethun Linha A Shampoo + Máscara + Spray + Creme Silicone ;0;214.0;0.0;0.0;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Aneethun Anti Queda Kit 3 Produtos ;0;227.9;0.0;0.0;https://perfil.mercadolivre.com.br/ELISANGELAAPARECIDALOPESZIME;Assis, São Paulo.
 Cachos Therapy Aneethun Profissional Kit Completo 5 Produto ;0;309.98;0.0;0.0;https://perfil.mercadolivre.com.br/LECOSMETICOSPARACABELOSLT;Olímpia, São Paulo.
 Aneethun Kera Kit Sh1l + Rees 500ml + Recond 1l + Fin 250g ;0;375.99;0.0;0.0;https://perfil.mercadolivre.com.br/F.W+COSM%C3%89TICOS;Bauru, São Paulo.
 Aneethun Shampoo Antiquebra Remineralizante 230ml ;1;56.99;56.99;56.99;https://perfil.mercadolivre.com.br/THEBESTHAIRPROFESSIONAL;Atibaia, São Paulo.
 Aneethun Cachos Shampoo230ml Máscara 450gr Up Curly250g ;0;206.0;0.0;0.0;https://perfil.mercadolivre.com.br/MAGAZINELZSP;Assis, São Paulo.
 Aneethun Kera Reestruturador, Recondicionador E Finalizador ;0;313.0;0.0;0.0;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 Kit Aneethun Linha A Sh.1l Creme De Silicone 1l E Másc.1kg ;2;359.99;719.98;90.0;https://perfil.mercadolivre.com.br/DUAL+COSM%C3%89TICOSS;Valentim Gentil, São Paulo.
 Aneethun Kit Cronograma, Shampoo + Spray Selante ;5;394.0;1970.0;197.0;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 Aneethun Balsamo Kinoa Lizz Condi. 250gr ;1;59.0;59.0;29.5;https://perfil.mercadolivre.com.br/OLIST?brandId=866;São Paulo, São Paulo.
 Aneethun Linha A Kit Máscara 500g + Spray Multibenefícios ;0;148.0;0.0;0.0;https://perfil.mercadolivre.com.br/SANDRASFORWORLD;Campinas, São Paulo.
 Kit Aneethun Kinoa Lizz - 3 Produtos ;0;178.56;0.0;0.0;https://perfil.mercadolivre.com.br/COSM%C3%89TICOS+BRASIL;Belo Horizonte, Minas Gerais.
 Aneethun Shampoo Silicone Com Tutano E Queratina 300m ;1;57.0;57.0;28.5;https://perfil.mercadolivre.com.br/OLIST?brandId=866;São Paulo, São Paulo.
 Aneethun Kit Detox System + Brinde ;0;233.0;0.0;0.0;https://perfil.mercadolivre.com.br/VIVIANESILVAMELLO;São Paulo, São Paulo.
 Kit Aneethun Kerasystem ;6;270.0;1620.0;1620.0;https://perfil.mercadolivre.com.br/NUNESDASILVAEMANOEL;São Paulo, São Paulo.
 Kit Majestic Queen Aneethun - Hidratação Absoluta ;0;242.98;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Kit Aneethun Blond System Matizante - Shampoo Máscara ;0;124.48;0.0;0.0;https://perfil.mercadolivre.com.br/CENTRALVENDASUM;Santa Rita do Passa Quatro, São Paulo.
 Linha A + Liss - 2 Creme De Silicone + Spray Liss 150ml ;1;174.9;174.9;21.86;https://perfil.mercadolivre.com.br/F.W+COSM%C3%89TICOS;Bauru, São Paulo.
 Kit Aneethun Shampoo Queen 230ml + Máscara 200ml + Geleia ;1;252.0;252.0;42.0;https://perfil.mercadolivre.com.br/BELA+RADIANTE;Contagem, Minas Gerais.
 Aneethun Shampoo Disciplinante Liss System 300ml ;1;52.9;52.9;26.45;https://perfil.mercadolivre.com.br/OLIST?brandId=866;São Paulo, São Paulo.
 Aneethun Liss System Kit Shampoo, Mascára E Thermal ;0;171.3;0.0;0.0;https://perfil.mercadolivre.com.br/ELISANGELAAPARECIDALOPESZIME;Assis, São Paulo.
 Aneethun Kit Revive System 2 Produtos Shampoo Mascara Barato ;0;109.2;0.0;0.0;https://perfil.mercadolivre.com.br/ELISANGELAAPARECIDALOPESZIME;Assis, São Paulo.
 Cera Texturizadora Forte Style 65g Aneethun ;2;65.9;131.8;32.95;https://perfil.mercadolivre.com.br/BELA+PROFISSIONAL;Belo Horizonte, Minas Gerais.
 Kit Queen Shampoo + Máscara + Geleia Real + Oil Aneethun ;0;489.0;0.0;0.0;https://perfil.mercadolivre.com.br/BELA+RADIANTE;Contagem, Minas Gerais.
 Kit Aneethun Age System Shampoo Mascara Litro Elixir ;0;332.6;0.0;0.0;https://perfil.mercadolivre.com.br/ELISANGELAAPARECIDALOPESZIME;Assis, São Paulo.
